station_id,lon,lat,is_charging,external_id,capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,has_kiosk,rental_methods,short_name,eightd_station_services
378,-73.5713866353035,45.55389801568004,false,0b1404ef-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6374,|||||||
379,-73.58732163906097,45.47729315148685,false,0b14060a-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6375,|||||||
380,-73.56577143073082,45.55293611277267,false,0b14073a-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6376,|||||||
381,-73.56385,45.47968,false,0b140857-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6377,|||||||
383,-73.57587933540344,45.4632535358533,false,0b140aa8-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6379,|||||||
384,-73.561916,45.551584,false,0b140bd0-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6380,|||||||
385,-73.56217458844185,45.5457759528664,false,0b141134-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6381,|||||||
387,-73.55709314346313,45.54611471966362,false,0b141431-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6384,|||||||
388,-73.55082213878632,45.55524110710243,false,0b141591-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,6396,|||||||
389,-73.60328614711761,45.518309446368,false,0b1416bd-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6301,|||||||
390,-73.6032706975675,45.52079584115535,false,0b1417e4-08f3-11e7-a1cb-3863bb33a4e4,11,false,false,true,KEY|CREDITCARD,6302,|||||||
391,-73.61962616443634,45.514947674964425,false,0b141901-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6303,|||||||
392,-73.614991,45.515617,false,0b141a1b-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6304,|||||||
393,-73.610871,45.514379,false,0b141b49-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6305,|||||||
394,-73.6114051938057,45.510200304274754,false,0b141c69-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6306,|||||||
396,-73.62258464097977,45.53613488953656,false,0b141e98-08f3-11e7-a1cb-3863bb33a4e4,39,false,false,true,KEY|CREDITCARD,6321,|||||||
397,-73.61730621472816,45.535103202965765,false,0b1425cb-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6344,|||||||
399,-73.5737469792366,45.48621939184824,false,0b14284e-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6409,|||||||
401,-73.56835573911665,45.514524730294404,false,0b14514d-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6021,|||||||
403,-73.61815363168716,45.52311432992147,false,0b1453ac-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6066,|||||||
404,-73.57373893260956,45.51258740220925,false,0b1454e7-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6218,|||||||
407,-73.52457672,45.5063732,false,0b145ebe-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6502,|||||||
408,-73.6243924498558,45.53035130173597,false,0b145fee-08f3-11e7-a1cb-3863bb33a4e4,33,false,false,true,KEY|CREDITCARD,6503,|||||||
409,-73.53533238172531,45.52156536710626,false,0b14611d-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6504,|||||||
413,-73.61696138978003,45.469819787448564,false,0b1465ad-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6415,|||||||
414,-73.54749351739883,45.55415230370231,false,0b146c18-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6417,|||||||
415,-73.65294188261032,45.49810026070624,false,0b146d57-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6418,|||||||
417,-73.59104454517365,45.54124722370603,false,0b147065-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6421,|||||||
418,-73.61537218093872,45.47735333523628,false,0b147194-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6416,|||||||
419,-73.633649,45.491513,false,0b1472bf-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6419,|||||||
421,-73.629822,45.496302,false,0b14793c-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6423,|||||||
422,-73.62816195935011,45.48542414888848,false,0b147a69-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6420,|||||||
423,-73.6599015713,45.55702223161539,false,0b147b7b-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6422,|||||||
424,-73.63842844963074,45.54640752148169,false,0b147c90-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6410,|||||||
425,-73.638615,45.553262,false,0b147daa-08f3-11e7-a1cb-3863bb33a4e4,28,false,false,true,KEY|CREDITCARD,6412,|||||||
426,-73.56997847557068,45.50321511179396,false,0b1482b7-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6413,|||||||
427,-73.58590811491013,45.48013378575666,false,0b1483e2-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6414,|||||||
428,-73.56592163443565,45.462846046287325,false,0b1485d4-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6425,|||||||
429,-73.57209205627441,45.459487694540734,false,0b1486fb-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6426,|||||||
430,-73.56542240828276,45.47069642604657,false,0b14880a-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6427,|||||||
431,-73.54259,45.46714,false,0b149ec4-08f3-11e7-a1cb-3863bb33a4e4,33,false,false,true,KEY|CREDITCARD,6429,|||||||
432,-73.57296109199524,45.5133025720765,false,0b14a0b5-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,6411,|||||||
433,-73.54395568370819,45.45998577640931,false,0b14a228-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6428,|||||||
437,-73.58586251735687,45.528087917632654,false,0b14ae83-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6281,|||||||
438,-73.58929306,45.48697062,false,0b14b09f-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6432,|||||||
439,-73.59084337949753,45.48282602624293,false,0b14b712-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6433,|||||||
440,-73.60016942024231,45.47742856483265,false,0b14b8bc-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6434,|||||||
441,-73.6003303527832,45.48129146961133,false,0b14ba3a-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6435,|||||||
442,-73.59572768211365,45.48624101696415,false,0b14c124-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6436,|||||||
443,-73.51526074111462,45.53368199320325,false,0b14c2b4-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,5002,|||||||
444,-73.51716578006744,45.52841043752244,false,0b14c9db-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,5003,|||||||
445,-73.508752,45.539824,false,0b14cb90-08f3-11e7-a1cb-3863bb33a4e4,11,false,false,true,KEY|CREDITCARD,5004,|||||||
446,-73.51223275076336,45.53665587626281,false,0b14d26c-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,5005,|||||||
447,-73.49506705999374,45.53722603812578,false,0b14d40c-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,5006,|||||||
448,-73.52012693881989,45.52331869398737,false,0b14d978-08f3-11e7-a1cb-3863bb33a4e4,35,false,false,true,KEY|CREDITCARD,5007,|||||||
452,-73.59242051839828,45.53147464147482,false,0b14e83b-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6929,|||||||
453,-73.61544728279114,45.55984236120471,false,0b14edb8-08f3-11e7-a1cb-3863bb33a4e4,34,false,false,true,KEY|CREDITCARD,6930,|||||||
454,-73.53409996037954,45.55078357889704,false,0b14f30c-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6700,|||||||
455,-73.57717752456664,45.50104110864491,false,0b15234d-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,6701,|||||||
456,-73.548081,45.569789,false,0b153eab-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6702,|||||||
457,-73.55529472231865,45.554946972033726,false,0b154e30-08f3-11e7-a1cb-3863bb33a4e4,24,false,false,true,KEY|CREDITCARD,6703,|||||||
458,-73.58588397502899,45.56175036258966,false,0b15509c-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6704,|||||||
459,-73.57614,45.456365,false,0b1551f1-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6705,|||||||
460,-73.5725748538971,45.450729976972944,false,0b15530e-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6706,|||||||
461,-73.58193710446358,45.45608545783109,false,0b155435-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6707,|||||||
462,-73.56844156980515,45.507096455662456,false,0b155561-08f3-11e7-a1cb-3863bb33a4e4,18,false,false,true,KEY|CREDITCARD,6708,|||||||
463,-73.5842116177082,45.46176500743515,false,0b15569e-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6709,|||||||
464,-73.65832507610321,45.55982811984724,false,0b1557b8-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6710,|||||||
465,-73.61701235175133,45.5315236502754,false,0b1558cf-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6711,|||||||
466,-73.58274042606354,45.43791380065227,false,0b1559e7-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6712,|||||||
467,-73.57968807220459,45.56776565172907,false,0b155b17-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6713,|||||||
468,-73.63751649856567,45.4157471675921,false,0b1560e8-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,6714,|||||||
469,-73.57509076595306,45.44454701497536,false,0b156254-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6715,|||||||
470,-73.6555677652359,45.56387237463668,false,0b156380-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6716,|||||||
471,-73.63870203495026,45.49456403292622,false,0b156493-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6717,|||||||
472,-73.623295,45.466569,false,0b1565a3-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6718,|||||||
473,-73.63407254219055,45.46072936353252,false,0b1566c9-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6719,|||||||
474,-73.535496,45.5594818,false,0b1567df-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6720,|||||||
475,-73.54683637619019,45.5769632283486,false,0b1568f2-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6721,|||||||
476,-73.53893224149942,45.575053587491674,false,0b156b6c-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6722,|||||||
477,-73.5774926841259,45.56485589064712,false,0b156ca1-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6723,|||||||
478,-73.58258485794067,45.47163706151147,false,0b156dca-08f3-11e7-a1cb-3863bb33a4e4,34,false,false,true,KEY|CREDITCARD,6724,|||||||
479,-73.5939010977745,45.451030919298056,false,0b156eef-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6725,|||||||
480,-73.6505614221096,45.56076192837154,false,0b157007-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6726,|||||||
481,-73.56033325195312,45.48498016481593,false,0b157114-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,6727,|||||||
482,-73.62672328948975,45.52687028194893,false,0b15722c-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6728,|||||||
483,-73.5581123828888,45.516426545782224,false,0b157357-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6729,|||||||
484,-73.573047,45.570081,false,0b15746b-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,6730,|||||||
485,-73.61804097890854,45.54716975001593,false,0b15757a-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6733,|||||||
486,-73.559038,45.477923,false,0b15768c-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6732,|||||||
487,-73.57160453728284,45.563678730285794,false,0b1577a0-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6731,|||||||
489,-73.62268656492233,45.54218173507584,false,0b1579f1-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6734,|||||||
490,-73.66716161370277,45.55675103297278,false,0b157b10-08f3-11e7-a1cb-3863bb33a4e4,16,false,false,true,KEY|CREDITCARD,6736,|||||||
491,-73.630103,45.552123,false,0b157c28-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6737,|||||||
492,-73.6039674282074,45.56105928295798,false,0b157d3b-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6735,|||||||
493,-73.56658279895781,45.50235036136798,false,0b157e60-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6738,|||||||
495,-73.5353136062622,45.580314546424674,false,0b158095-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6739,|||||||
496,-73.5702332854271,45.486318644010225,false,0b1581a7-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6741,|||||||
497,-73.59643578529356,45.46339729163665,false,0b1582bb-08f3-11e7-a1cb-3863bb33a4e4,17,false,false,true,KEY|CREDITCARD,6742,|||||||
498,-73.583368,45.494514,false,0b1583e3-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6743,|||||||
499,-73.59764268636354,45.45670282849069,false,0b1584ff-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6744,|||||||
500,-73.6241751909256,45.52746031240825,false,0b158b6f-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6745,|||||||
501,-73.62344294786453,45.52357479400008,false,0b158ca5-08f3-11e7-a1cb-3863bb33a4e4,21,false,false,true,KEY|CREDITCARD,6746,|||||||
502,-73.61470833420753,45.53050525974957,false,0b158db7-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6747,|||||||
503,-73.55797827243805,45.49282530947313,false,0b158eeb-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,6748,|||||||
504,-73.55646550655365,45.50642115207643,false,0b159001-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,6749,|||||||
505,-73.58385890722275,45.52872356043453,false,0b159114-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,6750,|||||||
508,-73.61296892166138,45.52605851018324,false,0b15bda3-08f3-11e7-a1cb-3863bb33a4e4,26,false,false,true,KEY|CREDITCARD,6752,|||||||
511,-73.57462137937546,45.57414703721992,false,0b15c175-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6753,|||||||
512,-73.59052859581423,45.45759682462104,false,0b15c291-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,6754,|||||||
514,-73.63223254680634,45.53111685996161,false,0b15c4e5-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7001,|||||||
515,-73.66735741496086,45.54407915308118,false,0b15c602-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7002,|||||||
516,-73.57773274183273,45.49498148219463,false,0b15c71c-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,7003,|||||||
517,-73.64063255488873,45.54983321292286,false,0b15c831-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,7004,|||||||
518,-73.65378744900227,45.56735205736566,false,0b15c94a-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7005,|||||||
519,-73.66556167602539,45.547657606073564,false,0b15ca76-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7006,|||||||
520,-73.63389015197754,45.51293324107222,false,0b15cb8e-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,7007,|||||||
521,-73.61202478408813,45.54762473418251,false,0b15cca5-08f3-11e7-a1cb-3863bb33a4e4,11,false,false,true,KEY|CREDITCARD,7008,|||||||
522,-73.55994835495949,45.51590134450289,false,0b15cdba-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7009,|||||||
523,-73.63037377595901,45.481845071377414,false,0b15cee1-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7010,|||||||
524,-73.55481661856174,45.5199566933084,false,0b15d009-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7011,|||||||
525,-73.55623290546646,45.51494635689226,false,0b15d11c-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7012,|||||||
526,-73.62659722566605,45.4648769981855,false,0b15d232-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7013,|||||||
527,-73.6182689666748,45.50363996257211,false,0b15d348-08f3-11e7-a1cb-3863bb33a4e4,26,false,false,true,KEY|CREDITCARD,7014,|||||||
528,-73.59309915918857,45.42947143740888,false,0b15d9c8-08f3-11e7-a1cb-3863bb33a4e4,22,false,false,true,KEY|CREDITCARD,7015,|||||||
529,-73.54247644543648,45.58284663189181,false,0b15db12-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7016,|||||||
530,-73.53271722793579,45.55486172158387,false,0b15dc2d-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7017,|||||||
531,-73.53725016117096,45.54522973039872,false,0b15dd46-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7018,|||||||
532,-73.59879076480864,45.52751292628879,false,0b15de58-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7019,|||||||
533,-73.5534825682771,45.543652466151,false,0b15df6a-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7020,|||||||
534,-73.61646920442581,45.51915286772737,false,0b15e094-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7021,|||||||
535,-73.60668718814848,45.52222528598142,false,0b15e1ac-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7022,|||||||
536,-73.6424103,45.5333709,false,0b15e2c4-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7023,|||||||
537,-73.58672618865965,45.52723106564012,false,0b15e3d6-08f3-11e7-a1cb-3863bb33a4e4,18,false,false,true,KEY|CREDITCARD,7024,|||||||
538,-73.62018674612045,45.532330645908054,false,0b15e4ea-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7042,|||||||
539,-73.60122251338906,45.52793332015246,false,0b15e611-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7025,|||||||
540,-73.59347056655677,45.527041096087785,false,0b15e73a-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7026,|||||||
541,-73.56803923845291,45.53650541861215,false,0b15e8c3-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7027,|||||||
542,-73.59773585219955,45.52711659226418,false,0b15e9f2-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7028,|||||||
543,-73.58352363109587,45.5380207402854,false,0b15eb0c-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7029,|||||||
544,-73.57065707445145,45.53340912723174,false,0b15ec38-08f3-11e7-a1cb-3863bb33a4e4,11,false,false,true,KEY|CREDITCARD,7030,|||||||
545,-73.57748061418532,45.52287768023207,false,0b15ed4a-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7031,|||||||
546,-73.58975838928018,45.526251876092516,false,0b15ee5d-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,7032,|||||||
547,-73.57769787311554,45.508566869474386,false,0b15ef72-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7033,|||||||
549,-73.57383679656778,45.53922374455291,false,0b15f1a7-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7035,|||||||
550,-73.59682738780975,45.5198946757576,false,0b15f2ba-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7036,|||||||
551,-73.57209607958794,45.507843547809316,false,0b15f3cb-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7037,|||||||
552,-73.57523024082184,45.514107949601446,false,0b15fa35-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7038,|||||||
553,-73.56772005558014,45.543763151117474,false,0b15fb65-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7039,|||||||
554,-73.61071854829788,45.52954744851231,false,0b15fc8b-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7040,|||||||
555,-73.63165721297264,45.470535000953966,false,0b15fda8-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,7041,|||||||
556,-73.56384828686714,45.549713734001415,false,0b15febc-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7043,|||||||
557,-73.5555911064148,45.56493679334249,false,0b15ffd0-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7044,|||||||
558,-73.6147928237915,45.53472725603326,false,0b1600e4-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7045,|||||||
559,-73.57333794236183,45.502386079583346,false,0b160210-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7046,|||||||
560,-73.56066450476646,45.49245742344385,false,0b160324-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,7047,|||||||
561,-73.60229507088661,45.44705915105563,false,0b16042d-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,7048,|||||||
562,-73.5439610481262,45.501863463435576,false,0b160541-08f3-11e7-a1cb-3863bb33a4e4,35,false,false,true,KEY|CREDITCARD,7049,|||||||
563,-73.56406286358833,45.48972725318433,false,0b160654-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7050,|||||||
564,-73.60030621290207,45.450020323797766,false,0b162bfe-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7051,|||||||
565,-73.56206325352105,45.4828250990486,false,0b162d59-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7052,|||||||
566,-73.56846034526825,45.48091406771754,false,0b162e76-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7053,|||||||
567,-73.59391784324544,45.467665653865964,false,0b162f91-08f3-11e7-a1cb-3863bb33a4e4,35,false,false,true,KEY|CREDITCARD,7054,|||||||
568,-73.58099363744259,45.48026417718717,false,0b1630a7-08f3-11e7-a1cb-3863bb33a4e4,27,false,false,true,KEY|CREDITCARD,7055,|||||||
569,-73.57785612344742,45.44826204820947,false,0b1631cc-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7056,|||||||
570,-73.5675758599973,45.457834746062645,false,0b1632e1-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7057,|||||||
571,-73.56730699539183,45.461077990108386,false,0b1633f6-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7058,|||||||
572,-73.57191503047943,45.45301583620112,false,0b163a73-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7059,|||||||
573,-73.57156895217486,45.46300108733155,false,0b163ba4-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7060,|||||||
574,-73.61650675535202,45.54043190217008,false,0b163ccd-08f3-11e7-a1cb-3863bb33a4e4,15,false,false,true,KEY|CREDITCARD,7061,|||||||
575,-73.55933010578154,45.49716534003792,false,0b163de4-08f3-11e7-a1cb-3863bb33a4e4,21,false,false,true,KEY|CREDITCARD,7062,|||||||
576,-73.62994194030762,45.54195463236575,false,0b163fee-08f3-11e7-a1cb-3863bb33a4e4,19,false,false,true,KEY|CREDITCARD,7063,|||||||
577,-73.6381347477436,45.539983846015616,false,0b164119-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7064,|||||||
578,-73.60565051436424,45.54365085053057,false,0b164237-08f3-11e7-a1cb-3863bb33a4e4,23,false,false,true,KEY|CREDITCARD,7065,|||||||
579,-73.56139540672302,45.50707812811467,false,0b16436c-08f3-11e7-a1cb-3863bb33a4e4,39,false,false,true,KEY|CREDITCARD,7066,|||||||
580,-73.57139065861702,45.50625103256782,false,0b164480-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,7067,|||||||
581,-73.56500297784805,45.48752158511353,false,0b164596-08f3-11e7-a1cb-3863bb33a4e4,31,false,false,true,KEY|CREDITCARD,7068,|||||||
582,-73.5642009973526,45.5063713381299,false,0b1646b5-08f3-11e7-a1cb-3863bb33a4e4,66,false,false,true,KEY|CREDITCARD,7069,|||||||
